10, 16.912698747370882, 4
11, 17.383156071624523, 5
12, 18.46827241182133, 3
13, 19.868876714067095, 4
14, 20.80503386885012, 4
15, 22.198240956782197, 4
16, 23.156968957907416, 4
17, 24.032346646811018, 4
18, 24.886528946531506, 4
19, 25.356986270785146, 5
20, 25.793086641512218, 5
21, 26.118983117189767, 5
22, 26.413018944848293, 5
23, 26.562475214904612, 5
24, 26.68237099901919, 6
25, 26.786408968309118, 6
26, 26.86134383338073, 6
27, 26.902589601307923, 6
28, 26.931179191075955, 6
29, 26.955864625240057, 7
30, 26.97129302159262, 7
31, 26.98083782859806, 7
32, 26.987739490524355, 7
33, 26.992008778341873, 8
34, 26.99467708322782, 8
35, 26.99658066027865, 8
36, 26.998066894693462, 8
0, 0, 0
1, 0.0333269896147268, 1
2, 0.5990683577564593, 2
3, 3.205113005046692, 1
4, 6.01268332699355, 1
5, 7.413287629239313, 1
6, 7.979028997381045, 2
7, 10.08869723397609, 1
8, 12.896267555922948, 1
9, 14.691239135019357, 1
10, 16.09184343726512, 1
11, 16.94602573698561, 1
12, 17.651931263290216, 3
13, 18.5061135630107, 3
14, 19.90220370368182, 1
15, 20.838360858464846, 1
16, 22.231567946396922, 1
17, 23.190295947522145, 1
18, 24.065673636425743, 1
19, 24.919855936146234, 1
20, 25.62576146245084, 3
21, 26.479943762171324, 3
22, 27.26246294284341, 4
23, 27.73292026709705, 4
24, 28.169020637824122, 4
25, 28.57230142607144, 5
26, 28.89819790174899, 5
27, 29.192233729407516, 5
28, 29.348287520458634, 6
29, 29.497743790514953, 6
30, 29.617639574629536, 6
31, 29.721677543919462, 6
32, 29.796612408991074, 6
33, 29.84516568271031, 7
34, 29.886411450637503, 7
35, 29.915001040405535, 7
36, 29.93968647456964, 7
0, 0, 0
1, 0.5745949903672919, 1
2, 3.43647216567537, 2
3, 5.734769709427136, 3
4, 6.673462611694449, 4
5, 6.933983495417143, 5
6, 9.44915549266892, 2
7, 11.747453036420685, 3
8, 13.148057338666447, 3
9, 14.08675024093376, 4
10, 16.33273972159832, 2
11, 18.631037265350084, 3
12, 20.426008844446493, 3
13, 21.826613146692253, 3
14, 22.765306048959566, 4
15, 23.619488348680058, 4
16, 24.325393874984663, 4
17, 25.636973413108954, 3
18, 26.575666315376267, 4
19, 27.966337655824056, 3
20, 28.92506565694928, 3
21, 29.863758559216592, 4
22, 30.73913624812019, 4
23, 31.59331854784068, 4
24, 32.299224074145286, 4
25, 33.15340637386577, 4
26, 33.93592555453786, 4
27, 34.4063828787915, 4
28, 34.84248324951857, 4
29, 35.24576403776589, 4
30, 35.57166051344344, 4
31, 35.865696341101966, 4
32, 36.12621722482466, 5
33, 36.28227101587578, 5
34, 36.4317272859321, 5
35, 36.55162307004668, 5
36, 36.65566103933661, 5
0, 0, 0
1, 0.03663127777746844, 1
2, 0.6112262681447603, 1
3, 3.4731034434528385, 1
4, 5.771400987204604, 1
5, 6.710093889471917, 1
6, 7.1781724668634315, 2
7, 9.485786770446389, 1
8, 11.784084314198154, 1
9, 13.184688616443916, 1
10, 14.123381518711229, 1
11, 16.36937099937579, 1
12, 18.667668543127554, 1
13, 20.46264012222396, 1
14, 21.86324442446972, 1
15, 22.801937326737033, 1
16, 23.656119626457524, 1
17, 24.36202515276213, 1
18, 25.67360469088642, 1
19, 26.612297593153734, 1
20, 28.002968933601522, 1
21, 28.961696934726746, 1
22, 29.90038983699406, 1
23, 30.775767525897656, 1
24, 31.629949825618148, 1
25, 32.33585535192275, 1
26, 33.19003765164324, 1
27, 33.97255683231533, 1
28, 34.443014156568964, 1
29, 35.13723895367288, 3
30, 35.61660295423549, 4
31, 36.087060278489126, 4
32, 36.5231606492162, 4
33, 36.92644143746352, 4
34, 37.25233791314107, 4
35, 37.546373740799595, 4
36, 37.806894624522286, 4
0, 0, 0
1, 0.053903575992683805, 1
2, 1.2594564019896977, 2
3, 3.7307422037601095, 3
4, 5.92673785697855, 4
5, 7.192598477801109, 5
6, 7.738643642745617, 6
7, 9.502143190964713, 3
8, 11.698138844183154, 4
9, 12.963999465005713, 5
10, 13.902692367273026, 5
11, 15.514826517958262, 3
12, 17.7108221711767, 4
13, 19.111426473422465, 4
14, 20.516543698216644, 1
15, 22.398410746887663, 3
16, 24.594406400106102, 4
17, 26.389377979202507, 4
18, 27.789982281448268, 4
19, 29.05584290227083, 5
20, 29.994535804538142, 5
21, 30.848718104258634, 5
22, 31.60034254786497, 4
23, 32.866203168687534, 5
24, 33.92970679058007, 4
25, 35.195567411402635, 5
26, 36.15429541252786, 5
27, 37.092988314795164, 5
28, 37.96836600369876, 5
29, 38.822548303419254, 5
30, 39.52845382972386, 5
31, 40.38263612944435, 5
32, 41.16515531011643, 5
33, 41.71120047506094, 6
34, 42.32983743147399, 5
35, 42.87588259641849, 6
36, 43.355246596981104, 6
0, 0, 0
1, 0.0333269896147268, 1
2, 0.5990683577564593, 2
3, 1.5934148156398198, 3
4, 3.7640691933748363, 1
5, 5.960064846593276, 1
6, 7.225925467415836, 1
7, 7.791666835557568, 2
8, 9.53547018057944, 1
9, 11.73146583379788, 1
10, 12.99732645462044, 1
11, 13.936019356887753, 1
12, 15.548153507572989, 1
13, 17.74414916079143, 1
14, 19.14475346303719, 1
15, 20.549870687831373, 1
16, 22.43173773650239, 1
17, 24.62773338972083, 1
18, 26.422704968817236, 1
19, 27.823309271062996, 1
20, 29.089169891885554, 1
21, 30.027862794152867, 1
22, 30.88204509387336, 1
23, 31.633669537479697, 1
24, 32.89953015830226, 1
25, 33.9630337801948, 1
26, 35.228894401017364, 1
27, 36.18762240214259, 1
28, 37.12631530440989, 1
29, 38.00169299331349, 1
30, 38.85587529303398, 1
31, 39.56178081933859, 1
32, 40.41596311905908, 1
33, 41.19848229973116, 1
34, 41.97605094508417, 3
35, 42.75857012575626, 4
36, 43.54108930642834, 4
